KNUMBER|APPLICANT|CONTACT|STREET1|STREET2|CITY|STATE|COUNTRY_CODE|ZIP|POSTAL_CODE|DATERECEIVED|DECISIONDATE|DECISION|REVIEWADVISECOMM|PRODUCTCODE|STATEORSUMM|CLASSADVISECOMM|SSPINDICATOR|TYPE|THIRDPARTY|EXPEDITEDREVIEW|DEVICENAME
K833321|Adel Medical , Ltd.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/26/1983|11/14/1983|SESE|OB|KNC||OB||Traditional|N||LABOR/DELIVERY/RECOVERY BED LDR-600
K833322|Gish Biomedical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/26/1983|12/16/1983|SESE|CV|DTL||CV||Traditional|N||TUBING CONNECTORS EC-2XXX SERIES
K833324|Haygood Scientific Tool Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/14/1983|SESE|PM|||||Traditional|N||SPECIFIC ATLAS MICROJUST
K833325|Xanar, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/27/1983|01/26/1984|SESE|SU|||||Traditional|N||AMBULASE XAM-15 XANAR SURG. LASER
K833326|Catalyst Research Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/03/1983|SESE|AN|BXL||AN||Traditional|N||MINI OX III OXYGEN MONITOR
K833327|Respironics, Inc.||530 Seco Rd.||Monroeville|PA|US|15146|15146|09/27/1983|11/28/1983|SESE|AN|BSK||AN||Traditional|N||RESPIRONICS PR VALVE
K833328|Respironics, Inc.||530 Seco Rd.||Monroeville|PA|US|15146|15146|09/27/1983|12/16/1983|SESE|AN|CAE||AN||Traditional|N||RESPIRONICS RESCUE DOME
K833330|Microvasive||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/14/1983|SESE|GU|FDX||GU||Traditional|N||MUTO BRUSH
K833331|Microvasive||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/14/1983|SESE|GU|OCX||GU||Traditional|N||ASPIRATION & IRRIGATION CATHETER
K833332|Polyclinic Medical Center||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|10/31/1983|SESE|AN|JAY||AN||Traditional|N||SCHULTZ ENDHOLD
K833333|Omni Hearing Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|12/08/1983|SESE|EN|ESD||EN||Traditional|N||IN THE EAR HEARING AID OMNI 100
K833334|Omni Hearing Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/14/1983|SESE|EN|ESD||EN||Traditional|N||BEHIND THE EAR ASP-BB
K833335|Ohio Medical Products||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/14/1983|SESE|AN|BSZ||AN||Traditional|N||MODULUS II ANESTHESIA GAS MACHINE
K833337|Dhd Medical Products Div. Diemolding Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/28/1983|SESE|AN|BWF||AN||Traditional|N||VOLUREX II
K833338|Joel Lander D.D.S.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/27/1983|11/25/1983|SESE|DE|EJB||DE||Traditional|N||TOOTH SLOOTH
K833343|Medin Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/27/1983|11/03/1983|SESE|HO|FRG||HO||Traditional|N||STERILIZATION CONTAINER
K833344|Palco Laboratories, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/27/1983|11/07/1983|SESE|SU|FMK||SU||Traditional|N||AUTO-LANCET
K833348|Aequitron Medical, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/27/1983|04/17/1984|SESE|CV|DSH||CV||Traditional|N||RESPIRATION/8100-HEART RATE RECORDER
K833349|Aequitron Medical, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/27/1983|04/17/1984|SESE|CV|DSH||CV||Traditional|N||EVENT TAPE RECORDER 8293
K833350|Kosmedico, Kosmetische & Medizinisch||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|01/27/1984|SESE|SU|FTC||SU||Traditional|N||KOSMEDICO GMBH SUN LAMP
K833351|Healthdyne, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/28/1983|03/19/1984|SESE|AN|BZB||AN||Traditional|N||DEMAND OXYGEN CONTROLLER
K833352|Warner-Lambert Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|11/03/1983|SESE|HE|GIL||HE||Traditional|N||GEN. DIAGNOSTICS LOW FIBRINOGEN CONTROL
K833353|American Dade||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|12/22/1983|SESE|CH|JQP||CH||Traditional|N||ACLAIM-QAP IBM PERSONAL COMPUTER EDT
K833354|Physio Tronics Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|11/28/1983|SESE|NE|GZJ||NE||Traditional|N||AUTO-TENS MODEL VI DUAL CHANNEL BATT
K833355|Science Development Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|01/27/1984|SESE|SU|KDC||SU||Traditional|N||SDC VASCULAR TIES
K833356|Helena Laboratories||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|11/03/1983|SESE|HE|LCP||HE||Traditional|N||GLYCO-JE,E CPMTRP;-NORMAL/ABNORMAL
K833357|ETHICON, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/28/1983|12/12/1983|SESE|SU|GDT||SU||Traditional|N||VYDAX 525-550 & 5100 FLUOROTELOMER
K833358|Biocon, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|11/03/1983|SESE|HE|KIR||HE||Traditional|N||MRC-5 CELLS
K833359|Biocon, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|11/03/1983|SESE|HE|KIR||HE||Traditional|N||WI-38 CELLS
K833360|Biocon, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|11/03/1983|SESE|HE|KIR||HE||Traditional|N||HEP-2 CELLS
K833361|Sontek Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/03/1983|SESE|AN|JAY||AN||Traditional|N||TUBE-TITLE
K833363|Zimmer, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|02/13/1984|SESE|OR|JWH||OR||Traditional|N||CLOUTIER II FIBER METAL TOTAL KNEE
K833364|3M Company||2724 S. Peck Rd.||Monrovia|CA|US|91016|91016|09/28/1983|11/29/1983|SESE|SU|GEI||SU||Traditional|N||3M SCOTCHPLATE II DISPERSIVE ELECTRODE
K833365|Barnetts, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/27/1983|08/22/1984|SESE|OB|HIS||OB||Traditional|N||ULTRA SHAPE CONDOMS
K833369|Warner-Lambert Co.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/27/1983|08/02/1984|SESE|HE|KHE||HE||Traditional|N||EARLY DETECTOR
K833370|Mcshirley Products, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/28/1983|11/28/1983|SESE|PM|IRO||PM||Traditional|N||LINEAR VIBRATION A MCSHIRLEY PRODUCT
K833371|CooperVision, Inc.||Permalens House|1 Botley Rd., Hedge End|Southampton||GB|S033HB|S033HB|09/27/1983|01/04/1984|SESE|OP|HQE||OP||Traditional|N||DISPOSABLE OCUTOME PROBE
K833372|Sontek Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/03/1983|SESE|AN|BZA||AN||Traditional|N||BODIA TRACH-SAF DOUBLE SWIVEL
K833373|Sontek Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/03/1983|SESE|AN|BZA||AN||Traditional|N||BODIA BRONCH-SAF DOUBLE SWIVEL
K833374|Sontek Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|11/03/1983|SESE|AN|JAY||AN||Traditional|N||BITE-BLOCK
K833375|Jinotti Ent Inc. Medical||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|02/10/1984|SESE|AN|BSY||AN||Traditional|N||DUAL PURPOSE CATHETER
K833376|New England Nuclear||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|12/20/1983|SESE|CH|CEP||CH||Traditional|N||RIANEN LUTEINIZING HORMONE RIA KIT
K833377|Medicalex||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/29/1983|09/27/1984|SESE|SU|GEA||SU||Traditional|N||MEDICALEX
K833378|E.I. Dupont DE Nemours & Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/29/1983|12/27/1983|SESE|CH|LAN||TX||Traditional|N||N-ACETYLPROCAINAMIDE ACA-ANALYTICAL
K833379|E.I. Dupont DE Nemours & Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/29/1983|12/27/1983|SESE|CH|KLR||TX||Traditional|N||LIDOCAINE ANALYTICAL TEST PACK ACA
K833380|E.I. Dupont DE Nemours & Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/29/1983|12/27/1983|SESE|CH|DLJ||TX||Traditional|N||LIDOAINE CALIBRATOR
K833381|E.I. Dupont DE Nemours & Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/29/1983|12/27/1983|SESE|CH|KLR||TX||Traditional|N||VALPROIC ACID ANALYTICAL TEST PACK
K833382|E.I. Dupont DE Nemours & Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/29/1983|12/27/1983|SESE|CH|DLJ||TX||Traditional|N||VALPROIC ACID CALIBRATOR
K833383|E.I. Dupont DE Nemours & Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/29/1983|12/27/1983|SESE|CH|DLJ||TX||Traditional|N||PROCAINAMIDE CALIBRATOR
K833384|E.I. Dupont DE Nemours & Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/29/1983|12/27/1983|SESE|CH|LAR||TX||Traditional|N||PROCAINAMIDE ANALYTICAL TEST PACK
K833385|E.I. Dupont DE Nemours & Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/29/1983|12/16/1983|SESE|TX|DLG||CH||Traditional|N||N-ACETYLPROCAINAMIDE CALIBRATOR
K833387|Cooper Medical Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/29/1983|04/18/1984|SESE|SU|||||Traditional|N||ARGON LASER SURGICAL SYSTEM 770
K833388|Sigma Chemical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|10/31/1983|SESE|PA|LED||HE||Traditional|N||IRON STAIN PROCEDURE HT20
K833389|Sigma Chemical Co.||||1831 Olive St. St. Louis|MO|US|||09/28/1983|11/03/1983|SESE|CH|KIT||HE||Traditional|N||MEDIUM 199 W/EARLE'S SALTS W/L-GLUTAM
K833390|Sigma Chemical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|11/03/1983|SESE|CH|KIT||HE||Traditional|N||TYRODE'S SALT SOLUTION W/SODIUM BICAR
K833391|Sigma Chemical Co.||||1831 Olive St. St. Louis|MO|US|||09/28/1983|11/03/1983|SESE|CH|KIT||HE||Traditional|N||LACTALBUMIN HYDROLYSATE MED. W/HANKS
K833392|Sigma Chemical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|11/03/1983|SESE|CH|KIT||HE||Traditional|N||WAYMOUTH MB 752/1 MED. W/L-GLUTAMINE
K833393|Sigma Chemical Co.||||1831 Olive St. St. Louis|MO|US|||09/28/1983|11/03/1983|SESE|CH|KIT||HE||Traditional|N||ISCOE'S MOD. DULBECCO'S MED. W/GLUTAM
K833394|Sigma Chemical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|11/03/1983|SESE|CH|KIT||HE||Traditional|N||MEDIUM 199 W/HANK'S SALT W/L-GLUTAMINE
K833395|Quantitative Medicine, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/30/1983|01/10/1984|SESE|CV|DXG||CV||Traditional|N||SENTINEL SYSTEMS
K833396|Serono Diagnostics, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/30/1983|04/13/1984|SESE|CH|JKD||CH||Traditional|N||C-PEPTIDE RADIOIMMUNOASSAY TEST KIT
K833397|Tri-Med, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/30/1983|11/28/1983|SESE|AN|CCK||AN||Traditional|N||TRI-MED 511 INFANT RESPIRATION MONITOR
K833398|Molnlycke A/S Hospital Products||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/30/1983|03/06/1984|SESE|HO|FPA||HO||Traditional|N||MESULIN INSULIN INFUSION SET
K833399|I M, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|01/10/1984|SESE|HO|FMF||HO||Traditional|N||SYRINGE
K833401|I.J. Langleb , Ltd.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/30/1983|02/21/1984|SESE|OP|HQZ||OP||Traditional|N||OMYL -ARDE- SPECTACLE FRAME
K833402|Technicon Instruments Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/30/1983|01/24/1984|SESE|CH|DEW||IM||Traditional|N||TECH. RA-1000SYS-ANALYTES IMMUNOGLOBULIN
K833403|Carbomedics, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|09/30/1983|01/10/1984|SESE|OR|KWL||OR||Traditional|N||BDH UNIPOLAR FEMORAL COMPONENT A2
K833404|Carbomedics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/30/1983|03/02/1984|SESE|OR|KWY||OR||Traditional|N||BDH BIPOLAR FEMORAL COMPONENT A3
K833405|American Medical Optics||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/30/1983|01/06/1984|SESE|OP|HQC||OP||Traditional|N||IRRIGATION ASPIRATION KIT
K833406|Corning Medical & Scientific||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/30/1983|01/24/1984|SESE|CH|CGF||CH||Traditional|N||IMMOPHASE D-TE 3 RADIOIMMUNOASSAY
K833407|Lab Ability, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/30/1983|12/30/1983|SESE|MI|JTO||MI||Traditional|N||SELECTO-DISC NOVOBIOCIN 5UG
K833409|Howmedica Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/30/1983|11/07/1983|SESE|OR|KWT||OR||Traditional|N||MONOSPHERICAL RESURFACING GLENOID PROS
K833410|Howmedica Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/30/1983|11/07/1983|SESE|OR|KWS||OR||Traditional|N||MONOSPHERICAL GLENOID PROSTH. KEEL
K833411|Johnson & Johnson Professionals, Inc.||325 Paramount Dr.||Raynham|MA|US|02767|02767|09/30/1983|12/22/1983|SESE|OR|JWH||OR||Traditional|N||KNEE PROSTHESIS-PATELLA COMPONENT
K833413|Rc Electronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/30/1983|11/28/1983|SESE|NE|GWL||NE||Traditional|N||COMPUTERSCOPE CPS-ABR
K833414|Difco Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/03/1983|01/11/1984|SESE|MI|JTN||MI||Traditional|N||AZLOCILLIN 75MCG. SENSITIVITY DISCS
K833415|Difco Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/03/1983|01/11/1984|SESE|MI|JTN||MI||Traditional|N||TICARCILLIN 75MCG. SENSITIVITY DISCS
K833416|Difco Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/03/1983|01/11/1984|SESE|MI|JTN||MI||Traditional|N||CEFTIZOXIME 30 MCG SENSITIVITY DISCS
K833417|Microvasive||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/03/1983|11/28/1983|SESE|GU|ODD||GU||Traditional|N||ENDOSCOPIC RETROGRADE
K833418|Allergenetics||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/03/1983|03/12/1984|SESE|IM|DHB||IM||Traditional|N||CHYMOFAST TEST
K833419|Allergenetics||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/03/1983|02/03/1984|SESE|IM|DGC||IM||Traditional|N||LABELED 125I ANTI-IGE
K833420|Kinetix||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/03/1983|01/10/1984|SESE|AN|BYP||AN||Traditional|N||KINETIX MOUTHPIECE
K833421|Medtronic Vascular||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/03/1983|01/30/1984|SESE|CV|JOQ||CV||Traditional|N||PROGRAMMABLE STIMULATOR 2352
K833423|Ventrex Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/03/1983|12/08/1983|SESE|IM|JJY||CH||Traditional|N||VENTREZYME EIA CONTROLS-IMMUNOASSAY
K833424|Sigma Chemical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/03/1983|11/03/1983|SESE|PA|HYO||HE||Traditional|N||VEIGERT'S IRON HEMATOXYLIN STAIN-HT10-79
K833426|Deproco, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/04/1983|01/13/1984|SESE|DE|EJI||DE||Traditional|N||DOCTOR VELLETTE'S INJECTOR
K833427|Telectronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/04/1983|02/10/1984|SESE|CV|DXY||CV||Traditional|N||IMPLANTABLE BIPOLAR CARDIAC PULSE GEN
K833428|Telectronics, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/04/1983|02/10/1984|SESE|CV|DXY||CV||Traditional|N||IMPLANTABLE UNIPOLAR CARDIAC PULSE GEN
K833429|Dentec, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/05/1983|12/22/1983|SESE|DE|EAX||DE||Traditional|N||PERI MIRROR/SALIVA EJECTOR
K833430|Medical Intelcom, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/05/1983|02/10/1984|SESE|NE|LLE||||Traditional|N||BLOOD GAS EXPERSYSTEM 8700
K833431|Preventive Diagnostics Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|01/13/1984|SESE|CH|LBR||CH||Traditional|N||HDL EX-SEP PRECIPITATING REAGENT
K833432|Clinipad Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|12/28/1983|SESE|GU|KOD||GU||Traditional|N||CATHETER INSERTION KIT
K833433|Research Industries Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/05/1983|12/29/1983|SESE|CV|DQY||CV||Traditional|N||PHYSIO-PROBE-HIGH PERMEABILITY CATH.
K833434|Johnson & Johnson Professionals, Inc.||325 Paramount Dr.||Raynham|MA|US|02767|02767|10/05/1983|12/29/1983|SESE|DE|EJS||DE||Traditional|N||CERAMCO * HIGH FUSING FOIL SOLDER
K833435|I M, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|12/12/1983|SESE|HO|FMF||HO||Traditional|N||MULTI PURPOSE SYRINGE
K833437|Northern Medical Surgical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|11/03/1983|SESE|PM|ILG||PM||Traditional|N||ORTHOPEDIC STOCKINETTE
K833438|Applied Medical Devices, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|02/09/1984|SESE|SU|KDD||SU||Traditional|N||PREPACELL-STERILE-BONE MARROW ASPIR
K833439|Depuy, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|03/02/1984|SESE|OR|LPH||OR||Traditional|N||POROCOAT NEB TOTAL HIP SYSTEM
K833440|Hospal Medical Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|12/08/1983|SESE|HE|KOC||GU||Traditional|N||BLOOD SAFETY MODULE BSM2
K833441|Concept, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|11/29/1983|SESE|SU|GEI||SU||Traditional|N||DRY GEL
K833442|Quinton, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/05/1983|03/19/1984|SESE|HO|LJS||HO||Traditional|N||PEDIATRIC RIGHT ATRIAL CATHETER 1/3MM
K833443|Jasins & Sayles Associates, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|11/03/1983|SESE|HE|GIF||HE||Traditional|N||ISOTONIC BLOOD CELL DILUENT J & S
K833444|Jasins & Sayles Associates, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|11/03/1983|SESE|HE|GGK||HE||Traditional|N||LYSING & HEMOGLOBIN S-REAGENT J & S
K833445|Degussa Dental, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|12/26/1983|SESE|DE|EJS||DE||Traditional|N||DEGUPLUS 2
K833446|Vision Health Technology||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/05/1983|03/12/1984|SESE|OP|HLX||OP||Traditional|N||DOWNING SPECTRAL ILLUMINATOR
K833447|Bartels Immunodiagnostic Supplies, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/05/1983|05/21/1984|SESE|MI|MCB||MI||Traditional|N||CYTOTOXICITY ASSAY FOR CLOSTRIDIUM-
K833448|Emd Chemicals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|12/22/1983|SESE|CH|JJE||CH||Traditional|N||EPOS CHEMISTRY ANALYZER 5060 & 6410
K833449|Cameron-Miller, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|11/29/1983|SESE|SU|GEI||SU||Traditional|N||HAND CONTROLLED PENCIL OR SWITCH HAND
K833450|Reliance Products Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|11/21/1983|SESE|HO|HFS||HO||Traditional|N||NUK BREAST SHIELD
K833451|Omni Hearing Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|11/14/1983|SESE|EN|ESD||EN||Traditional|N||TEL-STAR NUWAY & GENERIC E ASP-BP
K833452|Airco/Ohio Medical Products||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/23/1983|11/29/1983|SESE|AN|BSF||AN||Traditional|N||OHIO GMS ABSORBER
K833454|Biorem||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/28/1983|02/21/1984|SESE|GU|LIL||||Traditional|N||BIOREM 3000 & 4000
K833455|Jeffrey H. Attlin||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|09/27/1983|01/10/1984|SESE|DE|KMY||DE||Traditional|N||REMOLDABLE CRANIOMANDIBULAR APPLIANCE
K833457|Ben Venue Laboratories, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/05/1983|12/29/1983|SESE|HO|FLF||HO||Traditional|N||ETHYLENE OXIDE GAS STERILIZA SYS II
K833458|Marquette Electronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/06/1983|11/14/1983|SESE|CV|DPS||CV||Traditional|N||CASE-II
K833459|Airco/Ohio Medical Products||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|01/10/1984|SESE|AN|BZO||AN||Traditional|N||COAXIAL VOL. VENTILATOR CIRCUIT
K833460|Aldrich Chemical Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|11/28/1983|SESE|HO|FMF||HO||Traditional|N||SYRINGE,PISTON NEEDLE, HOLLOW LUMEN
K833461|Osteonics Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|12/27/1983|SESE|OR|||||Traditional|N||HS4 HEAD/NECK FEMORAL PROSTHESES
K833463|Dextran Products, Ltd.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|11/21/1983|SESE|HE|KIS||HE||Traditional|N||CLEX
K833464|Depuy, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/05/1983|01/27/1984|SESE|OR|LPH||OR||Traditional|N||POROCOAT SCHATZKER ACETABULUM
K833465|CooperVision, Inc.||Permalens House|1 Botley Rd., Hedge End|Southampton||GB|S033HB|S033HB|10/05/1983|03/15/1984|SESE|OP|HQC||OP||Traditional|N||DISPOSABLE FIBER OPTIC ILLUMINATOR
K833466|Quidel Corp.||1730 Pennsylvania Ave., NW||Washington|DC|US|20006|20006|10/06/1983|11/25/1983|SESE|CH|LCX||CH||Traditional|N||EARLY PREGNANCY DETECTION TEST KIT
K833467|Diverse Technologies, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/06/1983|01/27/1984|SESE|SU|GDX||SU||Traditional|N||SURE-CUT
K833468|Carbomedics, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/06/1983|12/27/1983|SESE|OR|JDG||OR||Traditional|N||BDH UNIVERSAL HIP SYSTEM SURGEON
K833469|Evergreen Scientific, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/06/1983|11/28/1983|SESE|IM|LKS||MI||Traditional|N||FPC FECAL PARASITE CONCENTRATOR
K833470|Marquette Electronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/06/1983|11/07/1983|SESE|CV|DPS||CV||Traditional|N||PACEMAKER EVALUATION MODULE-330
K833471|Nichols Institute Diagnostics||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/06/1983|01/11/1984|SESE|CH|CKG||CH||Traditional|N||ADRENOCOR TICOTROPIC HORMONE RADIOIMM
K833473|Johnson & Johnson Professionals, Inc.||325 Paramount Dr.||Raynham|MA|US|02767|02767|10/06/1983|12/27/1983|SESE|DE|KLE||DE||Traditional|N||DENTIN BONDING AGENT
K833474|Viral Response System, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/06/1983|12/27/1983|SESE|AN|CCQ||AN||Traditional|N||VIRALIZER NEBULIZER SPRAYER
K833475|Terumo Medical Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/06/1983|12/08/1983|SESE|TX|JKA||CH||Traditional|N||CAPIJECT SYS CAPILLARY BLOOD COLLECT
K833476|Extracorporeal Medical Specialities, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/07/1983|12/27/1983|SESE|CV|DTM||CV||Traditional|N||INTERSEPT 40 MICRON FILTER W/TUBING
K833477|Extracorporeal Medical Specialities, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|10/07/1983|12/27/1983|SESE|CV|DTM||CV||Traditional|N||INTERSEPT 40 MICRON FILTER
K833478|Anaesthetic Breathing System||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|10/24/1983|12/16/1983|SESE|AN|CAI||AN||Traditional|N||HUMPHREY A.D.E. SYSTEM
